setpoint,gain,reset_rate,deadband,cycle_time,rate,system_mode,control_scheme,pump,solenoid,pressure_measurement,crc_rate,Label
28,116,0.2181,0.67,0.84,0,0,0,0,0,32.2414,12612,0
28,116,0.2181,0.67,0.84,0,0,0,0,0,31.8391,13360,0
28,116,0.2181,0.67,0.84,0,0,0,0,0,31.4943,13633,0
28,115,0.2181,0.67,0.84,0,0,0,0,0,31.1724,12867,0
28,115,0.2181,0.67,0.84,0,0,0,0,0,30.8621,13634,0
28,115,0.2181,0.67,0.84,0,0,0,0,0,30.5632,17719,0
28,115,0.2181,0.67,0.84,0,0,0,0,0,30.2988,14393,0
28,115,0.2181,0.67,0.84,0,0,0,0,1,30.0575,17719,0
28,115,0.2181,0.67,0.84,0,0,0,0,1,29.8276,16691,0
28,115,0.2181,0.67,0.84,0,0,0,0,1,29.6207,12600,0
28,115,0.2181,0.67,0.84,0,0,0,0,1,29.4023,12870,0
28,115,0.2181,0.67,0.84,0,0,0,0,1,29.1839,13365,0
28,115,0.2181,0.67,0.84,0,0,0,0,1,29,14131,0
28,115,0.2181,0.67,0.84,0,0,0,0,1,28.8046,13366,0
28,115,0.2181,0.67,0.84,0,0,0,0,1,28.6437,13104,0
28,115,0.2181,0.67,0.84,0,0,0,0,1,28.4828,12601,0
28,115,0.2181,0.67,0.84,0,0,0,0,1,28.3103,16694,0
28,115,0.2181,0.67,0.84,0,0,0,0,1,28.1609,17729,0
28,115,0.2181,0.67,0.84,0,0,0,0,1,28.0575,16696,0
28,115,0.2181,0.25,0.84,0,0,0,0,1,27.8966,14640,0
11.9,115,0.2181,0.25,0.84,0,0,0,0,1,27.7356,14137,0
11.9,115,0.2181,0.25,0.84,0,0,0,0,1,27.6437,14406,0
11.9,115,0.2181,0.25,0.84,0,0,0,0,1,27.5172,14641,0
11.9,115,0.2181,0.72,0.84,0,0,0,0,1,27.3563,14145,0
11.9,115,0.2181,0.72,0.84,0,0,0,0,1,27.2414,17464,0
11.9,115,0.2181,0.72,0.84,0,0,0,0,1,27.1379,14641,0
11.9,115,0.2181,0.72,0.84,0,0,0,0,1,27.0115,14641,0
11.9,115,0.3377,0.72,0.84,0,0,0,0,1,26.908,13379,0
11.9,115,0.3377,0.72,0.84,0,0,0,0,1,26.8046,12341,0
11.9,115,0.3377,0.72,0.84,0,0,0,0,1,26.6897,13875,0
11.9,115,0.3377,0.72,0.84,0,0,0,0,1,26.6207,13109,0
11.9,115,0.3377,0.72,0.84,0,0,0,0,1,0,17462,2
11.9,115,0.3377,0.72,0.84,0,0,0,0,1,0,12614,2
11.9,115,0.3377,0.72,0.84,0,0,0,0,1,2.94E-39,13881,2
11.9,115,0.3377,0.72,0.84,0,0,0,0,1,1.25,16945,2
11.9,115,0.3377,0.72,0.84,0,0,0,0,1,2.13E+38,17986,2
11.9,115,0.321,0.72,0.84,0,0,0,0,1,0,13360,2
11.9,115,0.321,0.72,0.84,0,0,0,0,1,0,14392,2
11.9,115,0.321,0.72,0.84,0,0,0,0,1,0.078125,17458,2
11.9,115,0.321,0.72,0.84,0,0,0,0,1,1.33E+37,12609,2
11.9,115,0.321,0.72,1.42,0,0,0,0,1,0,13872,2
11.9,115,0.321,0.72,1.42,0,0,0,0,1,0,16697,2
11.9,115,0.321,0.72,1.42,0,0,0,0,1,0.00488281,17968,2
11.9,115,0.321,0.72,1.42,0,0,0,0,1,0,16949,2
5.1,115,0.321,0.72,1.42,0,0,0,0,1,0,14145,2
5.1,115,0.321,0.72,1.42,0,0,0,0,1,1.33E+37,13361,2
5.1,115,0.321,0.72,1.42,0,0,0,0,1,0.078125,12341,2
5.1,115,0.321,0.72,1.42,0,0,0,0,1,0,17219,2
5.1,114,0.321,0.72,1.42,0,0,0,0,1,0,14641,2
5.1,114,0.321,0.72,1.42,0,0,0,0,1,2.13E+38,13622,2
5.1,114,0.321,0.72,1.42,0,0,0,0,1,1.25,12610,2
5.1,114,0.321,0.72,1.42,0,0,0,0,1,2.94E-39,17712,2
5.1,114,0.321,0.72,0.96,0,0,0,0,1,0,16693,2
5.1,114,0.321,0.72,0.96,0,0,0,0,1,0,13889,2
5.1,114,0.321,0.72,0.96,0,0,0,0,1,20,12870,2
5.1,114,0.321,0.72,0.96,0,0,0,0,1,1.18E-37,17971,2
5.1,114,0.321,0.72,1.28,0,0,0,0,1,3.04E+38,14660,2
5.1,114,0.321,0.72,1.28,0,0,0,0,1,0,17218,2
5.1,114,0.321,0.72,1.28,0,0,0,0,1,0,17976,2
5.1,114,0.321,0.72,1.28,0,0,0,0,1,9.69E-05,13621,2
5.1,114,0.321,0.72,1.28,0,0,0,0,1,1.54E+33,17460,2
5.1,114,0.321,0.72,1.28,0,0,0,1,1,0,12337,2
5.1,114,0.321,0.72,1.28,0,0,0,1,1,0,12869,2
5.1,114,0.321,0.72,1.28,0,0,0,1,1,4.63E-10,14403,2
5.1,114,0.321,0.72,1.28,0,0,0,1,1,7.86E+27,12354,2
5.1,114,0.3507,0.72,0,0,0,0,1,1,0,13108,2
5.1,114,0.3507,0.72,0,0,0,0,1,1,0,13875,2
5.1,114,0.3507,0.72,0,0,0,0,1,1,2.46E-15,17456,2
5.1,114,0.3507,0.72,0,0,0,0,1,1,0,14390,2
5.1,114,0.3507,0.72,0,0,0,0,1,1,0,12850,2
5.1,114,0.3507,0.72,0,0,0,0,1,1,7.86E+27,16965,2
5.1,114,0.3507,0.72,0,0,0,0,1,1,4.63E-10,14649,2
5.1,114,0.3507,0.72,0,0,0,0,1,1,0,13110,2
5.1,114,0.3507,0.34,0,0,0,0,1,1,0,17713,2
5.1,114,0.3507,0.34,0,0,0,0,1,1,1.54E+33,16707,2
5.1,114,0.3507,0.34,0,0,0,0,1,1,9.69E-05,14392,2
5.1,114,0.3507,0.34,1.28,0,0,0,1,1,0,12852,2
5.1,114,0.3507,0.34,1.28,0,0,0,1,0,0,17456,2
5.1,114,0.3507,0.34,1.28,0,0,0,1,0,3.04E+38,14657,2
5.1,114,0.3507,0.34,1.28,0,0,0,1,0,19.0001,14132,2
5.1,114,0.3507,0.34,1.28,0,0,0,1,0,1.19E-36,13616,2
5.1,114,0.3507,0.34,1.28,0,0,1,1,0,0,17977,2
5.1,114,0.3507,0.34,1.28,0,0,1,1,0,0,14389,2
5.1,114,0.3507,0.34,1.28,0,0,1,1,0,3748650,13873,2
5.1,114,0.3507,0.34,1.28,0,0,1,1,0,0,12336,2
5.1,114,0.3507,0.34,1.28,0,0,1,1,0,0,13368,2
5.1,114,0.3507,0.34,1.28,0,0,1,1,0,1.47E-39,14401,2
5.1,114,0.3507,0.34,1.28,0,0,1,1,0,1.125,17221,2
5.1,114,0.3507,0.34,1.28,0,0,1,1,0,1.91E+38,12593,2
5.1,114,0.3507,0.34,1.28,0,0,1,1,0,0,13623,2
29,114,0.3507,0.34,1.28,0,0,1,1,0,0,14660,2
29,114,0.3507,0.34,1.28,0,0,1,1,0,0.0703125,17712,2
29,114,0.3507,0.34,1.28,0,0,1,1,0,1.20E+37,12848,2
29,114,0.3507,0.34,1.28,0,0,1,1,0,0,13880,2
29,114,0.3747,0.34,1.28,0,0,1,1,0,0,16696,2
29,114,0.3747,0.34,1.28,0,0,1,1,0,0.00439453,17733,2
29,114,0.3747,0.34,1.28,0,0,1,1,0,0,16946,2
29,114,0.3747,0.34,1.28,0,0,1,1,0,22.7356,13622,0
29,119,0.3747,0.34,1.28,0,0,1,1,0,22.7126,14660,0
29,119,0.3747,0.34,1.28,0,0,1,1,0,22.6782,14388,0
29,119,0.3747,0.34,1.28,0,0,1,1,0,22.6552,17217,0
29,119,0.3747,0.34,1.28,0,0,1,1,0,22.6092,13623,0
29,119,0.3747,0.34,1.28,0,0,1,1,0,22.5747,13125,0
29,119,0.3747,0.34,1.28,0,0,1,1,0,22.5172,13891,0
29,119,0.3747,0.34,1.28,0,0,1,1,0,22.5057,12358,0
29,119,0.3747,0.34,1.28,0,0,1,1,0,22.4713,17977,0
29,119,0.3747,0.34,1.28,0,0,1,1,0,22.4368,17714,0
29,119,0.3747,0.34,1.28,0,0,1,1,0,22.4023,17218,0
29,119,0.3747,0.34,1.28,0,0,1,1,0,22.3908,13892,0
29,119,0.3747,0.34,1.28,0,0,1,1,0,22.3218,13125,0
29,119,0.3747,0.34,1.28,0,0,0,1,0,22.2989,14388,0
29,119,0.3747,0.34,1.28,0,0,0,1,0,22.2759,17218,0
29,119,0.3747,0.34,1.28,0,0,0,1,0,22.2414,16948,0
29,119,0.3747,0.34,1.28,0,0,0,1,0,22.2184,17976,0
5.1,119,0.3747,0.34,1.28,0,0,0,1,0,22.1724,14388,0
5.1,119,0.2719,0.34,1.28,0,0,0,1,0,22.1494,17209,0
5.1,119,0.2719,0.34,1.28,0,0,0,1,0,22.1379,13893,0
5.1,119,0.2719,0.34,1.28,0,0,0,1,0,22.1149,16948,0
5.1,119,0.2719,0.34,1.28,0,0,0,1,0,22.046,14387,0
5.07,119,0.2719,0.34,1.28,0,0,0,1,0,22.046,14389,0
5.07,119,0.2719,0.34,1.28,0,0,0,1,0,22,12593,0
5.07,119,0.2719,0.34,1.28,0,0,0,1,0,21.9655,17985,0
5.07,119,0.2719,0.34,1.28,0,0,0,1,0,21.9425,13125,0
5.07,119,0.2692,0.34,1.28,0,0,0,1,0,21.9195,14388,0
5.07,119,0.2692,0.34,1.28,0,0,0,1,0,21.8851,13894,0
5.07,119,0.2692,0.34,1.28,0,0,0,1,0,21.8736,12593,0
5.07,119,0.2692,0.34,1.28,0,0,0,1,0,21.8046,17715,0
5.07,119,0.2692,0.34,1.28,0,0,0,0,0,21.8046,17714,0
5.07,119,0.2692,0.34,1.28,0,0,0,0,0,21.7471,12593,0
5.07,119,0.2692,0.34,1.28,0,0,0,0,0,21.7471,12593,0
5.07,119,0.2692,0.34,1.28,0,0,0,0,0,21.7011,14662,0
5.07,112,0.2692,0.34,1.28,0,0,0,0,0,21.6667,14390,0
5.07,112,0.2692,0.34,1.28,0,0,0,0,0,21.6552,12857,0
5.07,112,0.2692,0.34,1.28,0,0,0,0,0,21.6437,17219,0
5.07,112,0.2692,0.34,1.28,0,0,0,0,0,21.5747,14659,0
5.07,112,0.2692,0.34,0.7,0,0,0,0,0,68,13635,2
5.07,112,0.2692,0.34,0.7,0,0,0,0,0,0,17477,2
5.07,112,0.2692,0.34,0.7,0,0,0,0,0,0,12848,2
5.07,112,0.2692,0.34,0.7,0,0,0,0,0,2.00E-37,16691,2
5.07,112,0.2692,0.34,0.7,0,0,0,0,0,100,12851,2
5.07,114,0.2692,0.34,0.7,0,0,0,0,0,0,17720,2
5.07,114,0.2692,0.34,0.7,0,0,0,0,0,0,16697,2
5.07,114,0.2692,0.34,0.7,0,0,0,0,0,1.47E-37,17730,2
5.07,114,0.2692,0.34,0.7,0,0,0,0,0,25,13104,2
5.07,114,0.2692,0.34,0.7,0,0,0,1,0,0,17968,2
5.07,114,0.2692,0.34,0.7,0,0,0,1,0,0,14129,2
5.07,114,0.2692,0.34,0.7,0,0,0,1,0,1.47E-37,17972,2
5.07,114,0.2692,0.34,0.7,0,0,0,1,0,25,13112,2
0.06,114,0.2692,0.34,0.7,0,0,0,1,0,0,14145,2
0.06,114,0.2692,0.34,0.7,0,0,0,1,0,0,16964,2
0.06,114,0.2692,0.34,0.7,0,0,0,1,0,2.50E-38,13125,2
0.06,114,0.2692,0.34,0.7,0,0,0,1,0,8.5,17988,2
0.06,114,0.2692,0.34,0.7,0,0,1,1,0,0,17201,2
0.06,114,0.2692,0.34,0.7,0,0,1,1,0,0,12339,2
0.06,114,0.2692,0.34,0.7,0,0,1,1,0,1.25E-38,17207,2
0.06,114,0.2692,0.34,0.7,0,0,1,1,0,4.25,14401,2
17.4,114,0.2692,0.34,0.7,0,0,1,1,0,0,17219,2
17.4,114,0.2692,0.34,0.7,0,0,1,1,0,78,14133,2
17.4,114,0.2692,0.34,0.7,0.147801,0,1,1,0,0,13109,2
17.4,114,0.2692,0.34,0.7,0.128318,0,1,1,0,0,14146,2
17.4,114,0.2692,0.34,0.7,0.869936,0,1,1,1,1.62E-37,17988,2
17.4,114,0.2692,0.34,0.7,0.520825,0,1,1,1,27.5,13360,2
17.4,114,0.2692,0.34,0.7,0.763859,0,1,1,1,0,14384,2
17.4,114,0.2692,0.34,0.7,0.912935,0,1,1,1,0,12339,2
17.4,114,0.2692,0.34,0.7,0.561668,0,1,1,1,5.73E-38,17206,2
17.4,114,0.2692,0.59,0.7,0.805495,0,1,1,1,19.5,14390,2
17.4,114,0.2692,0.59,0.7,0.459024,0,1,1,1,0,13369,2
17.4,114,0.2692,0.59,0.7,0.197178,0,1,1,1,0,14403,2
17.4,114,0.2692,0.59,0.7,0.849419,0,1,1,1,1.43E-38,17221,2
17.4,115,0.2692,0.59,0.7,0.502395,0,1,1,1,2.4375,12358,2
17.4,115,0.2692,0.59,0.7,0.237526,0,1,1,1,0,13617,2
17.4,115,0.2692,0.59,0.7,0.891708,0,1,1,1,0,12596,2
17.4,115,0.2692,0.59,0.7,0.544706,0,1,1,1,0,13621,2
17.4,115,0.2692,0.59,0.7,0.286574,0,0,1,1,0.304688,14649,2
17.4,115,0.2692,0.59,0.7,0.936174,0,0,1,1,1.04E+38,13634,2
17.4,115,0.2692,0.59,0.7,0.591209,0,0,1,1,0,17473,2
17.4,115,0.2692,0.59,0.7,0.331113,0,0,1,1,0,12612,2
17.4,115,0.2692,0.48,0.7,0.978267,0,0,1,1,0.304688,14662,2
17.4,115,0.2692,0.48,0.7,0.717433,0,0,1,1,5.18E+37,17478,2
17.4,115,0.2692,0.48,0.7,0.375154,0,0,1,1,20.5747,17986,0
17.4,115,0.2692,0.48,0.7,0.0273253,0,0,1,1,20.5517,13362,0
17.4,115,0.2692,0.48,0.7,0.762318,0,0,0,1,20.5402,17717,0
17.4,115,0.2692,0.48,0.7,0.910164,0,0,0,1,20.5172,12866,0
17.4,115,0.2692,0.48,0.7,0.654669,0,0,0,1,20.4943,14129,0
17.4,115,0.2692,0.48,0.7,0.306489,0,0,0,1,20.4828,12596,0
17.4,115,0.2692,0.48,0.7,0.961699,0,1,0,1,20.4713,16952,0
17.4,115,0.2692,0.48,0.7,0.701227,0,1,0,1,20.4598,13634,0
17.4,115,0.2692,0.48,0.7,0,0,1,0,1,20.4368,16689,0
17.4,115,0.2692,0.48,0.7,0,0,1,0,1,20.4138,17718,0
17.4,115,0.2692,0.48,0.7,0,0,1,0,1,20.3678,13894,0
17.4,115,0.2692,0.48,0.7,0,0,1,0,1,20.3793,17221,0
17.4,115,0.2692,0.48,0.7,0,0,1,0,1,20.3448,16950,0
17.4,115,0.2692,0.48,0.7,0,0,1,0,1,20.3448,16951,0
17.4,115,0.2692,0.48,0.7,0,0,1,0,1,20.3218,17988,0
17.4,115,0.3453,0.48,0.7,0,0,1,0,1,20.2989,13363,0
17.4,115,0.3453,0.48,0.7,0,0,1,0,1,20.2759,14393,0
17.4,115,0.3453,0.48,0.7,0,0,1,0,1,20.2874,17719,0
17.4,115,0.3453,0.48,0.7,0,0,1,0,1,20.2529,17221,0
17.4,115,0.2127,0.48,0.7,0,0,1,0,1,20.2414,14130,0
17.4,115,0.2127,0.48,0.7,0,0,1,0,1,20.1954,17987,0
17.4,115,0.2127,0.48,0.7,0,0,1,0,1,20.1954,17988,0
17.4,115,0.2127,0.48,0.7,0,0,1,0,1,20.1839,16689,0
17.4,115,0.3706,0.48,0.7,0,0,1,0,1,20.1494,14391,0
17.4,115,0.3706,0.48,0.7,0,0,1,0,1,20.1379,12866,0
17.4,115,0.3706,0.48,0.7,0,0,1,0,1,20.1264,17456,0
17.4,115,0.3706,0.48,0.7,0,0,1,0,1,20.0805,13634,0
17.4,115,0.3706,0.48,0.7,0,0,0,0,1,20.092,16952,0
17.4,115,0.3706,0.48,0.7,0,0,0,0,1,20.069,17988,0
17.4,115,0.3706,0.48,0.7,0,0,0,0,1,20.046,13364,0
17.4,115,0.3706,0.48,0.7,0,0,0,0,1,20.046,13363,0
17.4,115,0.2238,0.48,0.7,0,0,0,0,1,20.0115,12867,0
17.4,115,0.2238,0.48,0.7,0,0,0,0,1,20,17222,0
17.4,115,0.2238,0.48,0.7,0,0,0,0,1,19.977,12599,0
17.4,115,0.2238,0.48,0.7,0,0,0,0,1,19.977,12598,0
17.4,117,0.2238,0.48,0.7,0,0,0,0,1,19.9655,16953,0
17.4,117,0.2238,0.48,0.7,0,0,0,0,1,19.954,13634,0
17.4,117,0.2238,0.48,0.7,0,0,0,0,1,19.9195,13363,0
17.4,117,0.2238,0.48,0.7,0,0,0,0,1,19.9195,13363,0
17.4,115,0.2238,0.48,0.7,0,0,0,0,1,19.8851,12868,0
17.4,115,0.2238,0.48,0.7,0,0,0,0,1,19.8851,12869,0
17.4,115,0.2238,0.48,0.7,0,0,0,0,1,19.8506,12599,0
17.4,115,0.2238,0.48,0.7,0,0,0,0,1,19.8391,16953,0
17.4,115,0.2238,0.4,0.7,0,0,0,0,1,19.8276,13635,0
17.4,115,0.2238,0.4,0.7,0,0,0,0,1,19.8046,16690,0
17.4,115,0.2238,0.4,0.7,0,0,0,0,1,19.7931,13364,0
17.4,115,0.2238,0.4,0.7,0,0,0,0,1,19.7931,13365,0
17.4,115,0.2238,0.4,0.7,0,0,0,0,1,19.7701,14401,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.7586,12868,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.7586,12868,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.7012,13635,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.6897,12336,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.6552,17721,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.5977,12598,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.5517,16691,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.5172,14402,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.4598,16961,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.4138,13365,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.3678,17456,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.3218,13635,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.2759,17721,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.2414,17458,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.1954,13637,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.1379,14402,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.0805,16962,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.046,16691,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,19.023,17721,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.9655,12600,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.931,12336,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.8966,17729,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.8391,12599,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.8046,12336,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.7701,17721,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.7356,17460,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.6782,12336,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.6552,13367,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.6092,17460,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.5747,16962,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.5517,12338,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.4943,12870,0
17.4,115,0.2238,0.4,1.45,0,0,0,0,1,18.4713,14134,0
16.3,116,0.2754,0.56,1.46,0,1,1,0,1,8.3908,13361,0
16.3,116,0.2754,0.56,1.46,0,1,1,0,1,0.701149,14406,0
16.3,116,0.2754,0.56,1.46,0,1,1,0,1,0.586207,12336,0
16.3,116,0.28,0.56,1.46,0,1,1,0,1,0,14132,1
16.3,116,0.28,0.56,1.46,0,1,1,0,1,2.72E-16,16694,1
16.3,116,0.28,0.56,1.46,0,1,1,0,1,0,17733,1
16.3,116,0.28,0.56,1.46,0,1,1,0,1,1.54E+29,13637,1
16.3,116,0.2796,0.56,1.46,0,1,1,0,1,0,12356,1
16.3,116,0.2796,0.56,1.46,0,1,1,0,1,1.44E-13,13104,1
16.3,116,0.2796,0.56,1.46,0,1,1,0,1,0,14648,1
16.3,116,0.2796,0.56,1.46,0,1,1,0,1,3.27E-33,16692,1
16.3,111,0.2796,0.56,1.46,0,1,1,0,1,2.53E+29,14136,1
16.3,111,0.2796,0.56,1.46,0,1,1,0,1,0,14388,1
16.3,111,0.2796,0.56,1.46,0,1,1,0,1,1.50E-33,13889,1
16.3,111,0.2796,0.56,1.46,0,1,1,0,1,0,12597,1
16.3,111,0.2796,0.56,1.46,0,1,1,0,1,3.94053E+12,14147,1
16.3,111,0.2796,0.56,1.46,0,1,1,0,1,0,12597,1
16.3,111,0.2796,0.56,1.46,0,1,1,0,1,9.55E-31,17713,1
16.3,111,0.2796,0.56,1.46,0,1,1,0,1,1.05E-37,12357,1
16.3,111,0.2796,0.56,1.46,0,1,1,0,1,0,13889,1
16.3,111,0.2796,0.56,1.46,0,2,1,0,1,6.87E+33,14137,1
16.3,111,0.2796,0.56,1.46,0,2,1,0,1,0,12857,1
16.3,111,0.2796,0.56,1.46,0,2,1,0,1,1.71E-29,12855,1
16.3,111,0.2796,0.56,1.46,0,2,1,0,1,0,17729,1
10.1,111,0.2796,0.56,1.46,0,2,1,0,1,0,13122,1
10.1,111,0.2796,0.56,1.46,0,2,1,0,1,0,12865,1
10.1,111,0.2796,0.56,1.46,0,2,1,0,1,1.06E+26,16697,1
10.1,111,0.2796,0.56,1.46,0,2,1,0,1,9.54023,13107,0
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,8.33333,14640,0
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,8.82759,12337,0
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,9.8046,12340,0
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,8.5977,13874,0
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,10.8736,17970,0
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,8.2069,14389,0
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,8.91954,17474,0
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,9.54023,13623,0
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,10.2759,12848,0
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,10.7586,17459,0
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,8.11422,16691,2
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,9.86351,13105,2
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,9.91164,12342,2
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,9.9648,13105,2
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,10.0402,12856,2
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,10.0668,13874,2
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,10.1609,12855,2
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,10.2256,12358,2
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,2.57346,17463,2
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,10.3391,13620,2
10.1,113,0.2796,0.56,1.46,0,2,1,0,1,2.59519,14644,2
13.9,113,0.2796,0.56,1.46,0,2,1,0,1,10.4713,17717,2
13.9,113,0.2796,0.56,1.46,0,2,1,0,1,10.5388,13111,2
13.9,113,0.2796,0.56,1.46,0,2,1,0,1,10.5855,13382,2
13.9,113,0.2796,0.56,1.46,0,2,1,0,1,10.6645,13891,2
13.9,113,0.2796,0.56,1.46,0,2,1,0,1,10.7277,13360,2
13.9,113,0.2796,0.56,1.46,0,2,1,0,1,10.7579,12341,2
13.9,113,0.2796,0.56,1.46,0,2,1,0,1,10.8491,17974,2
13.9,113,0.2796,0.56,1.46,0,2,1,0,1,10.9195,13874,2
13.9,113,0.2796,0.56,1.46,0,0,1,0,1,10.9519,12849,2
13.9,113,0.2796,0.56,1.46,0,0,1,0,1,14.1264,12855,0
13.9,113,0.2796,0.56,1.46,0,0,1,0,1,14.0575,17203,0
13.9,113,0.2796,0.56,1.46,0,0,1,0,1,14.069,14148,0
13.9,113,0.2796,0.56,1.46,0,0,1,0,1,14.0575,17203,0
13.9,113,0.2796,0.77,1.46,0,0,1,0,1,14.0575,17204,0
13.9,113,0.2796,0.77,1.46,0,0,1,0,1,14.069,14148,0
13.9,113,0.2796,0.77,1.46,0,0,1,0,1,14.0575,17203,0
13.9,113,0.2796,0.77,1.46,0,0,1,0,1,14.046,12344,0
13.9,113,0.2796,0.77,1.46,0,0,1,0,1,14.0345,13379,0
13.9,113,0.2796,0.71,1.46,0,0,1,0,1,14.0345,13379,0
13.9,113,0.2796,0.71,1.46,0,0,1,0,1,14.023,14642,0
13.9,113,0.2796,0.71,1.46,0,0,1,0,1,14.0345,13379,0
13.9,113,0.2796,0.71,1.46,0,0,1,0,1,14.023,14640,0
13.9,113,0.2796,0.33,1.46,0,0,1,0,1,14.0345,13381,0
13.9,113,0.2796,0.33,1.46,0,0,1,0,1,14.023,14642,0
13.9,113,0.2796,0.33,1.46,0,0,1,0,1,14.0345,13379,0
13.9,113,0.2796,0.33,1.46,0,0,1,0,1,14,12610,0
13.9,113,0.2796,0.33,1.41,0,0,1,0,1,14.023,14643,0
13.9,113,0.2796,0.33,1.41,0,0,1,0,1,14.0115,17462,0
13.9,113,0.2796,0.33,1.41,0,0,1,0,1,13.9885,13874,0
13.9,113,0.2796,0.33,1.41,0,0,1,0,1,14,12610,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,13.9885,13874,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,13.9885,13874,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,13.954,12870,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,14,12610,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,13.954,13104,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,13.954,13104,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,13.954,13105,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,13.9655,17730,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,0,13.9655,17729,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,0,13.977,16695,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,0,13.931,16961,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,0,13.9655,17730,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,13.931,16961,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,13.931,16953,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,13.9425,14131,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,13.9425,14131,0
9.13,113,0.2796,0.33,1.41,0,0,1,0,1,13.931,16961,0
9.13,113,0.2796,0.33,0.69,0,0,1,0,1,13.9195,17990,0
9.13,113,0.2796,0.33,0.69,0,0,1,0,1,13.931,16961,0
9.13,113,0.2796,0.33,0.69,0,0,1,0,1,13.931,16961,0
9.13,113,0.2796,0.33,0.69,0,0,1,0,1,13.9195,17990,0
9.13,113,0.2796,0.33,0.69,0,0,1,0,1,13.931,16961,0
9.13,113,0.2796,0.33,0.69,0,0,1,0,1,13.931,16961,0
9.13,113,0.2796,0.33,0.69,0,0,1,0,1,13.908,13362,0
